Limit,Age,Fam_veh,Drive_dist,Sick12,Sick24,Range_hrs,Muzzleloader,Archery,Utilized,Past_max,COUNTY
0,41,1,28.4,4,5,0,0,0,0.57,0,Hancock
0,51,1,39.5,0,1,0,0,0,0.68,0,Taliaferro
0,49,1,34.5,1,4,0,0,1,0.69,0,Jasper
0,37,2,23.9,2,4,0,0,0,0.58,1,Hancock
0,45,1,29.5,0,0,0,0,0,0.63,0,Wilkes
0,49,1,33.2,5,9,0,0,0,0.64,0,Wilkes
0,37,1,21.7,0,0,0,0,0,0.62,0,Wilkes
0,46,1,29.6,0,2,0,0,0,0.53,0,Jasper
0,35,1,19.1,1,2,0,0,0,0.61,1,Warren
0,51,1,35,2,6,0,0,0,0.58,0,Lincoln
0,41,1,31.8,0,0,0,0,1,0.69,1,Warren
0,42,1,29.7,0,2,0,0,0,0.63,0,Hancock
0,46,1,32.7,1,3,0,0,0,0.58,0,Taliaferro
0,51,1,39,4,8,0,0,0,0.73,0,Warren
0,42,2,24.7,1,1,0,0,0,0.64,0,Lincoln
0,44,1,27.1,0,0,0,0,0,0.64,0,Hancock
0,52,1,36.7,3,4,0,0,0,0.62,0,Warren
0,53,1,37.8,4,9,0,0,0,0.7,0,Lincoln
0,34,1,14.9,2,3,0,0,0,0.69,0,Greene
0,38,2,22.2,3,5,0,0,0,0.65,0,Taliaferro
0,51,1,35.4,5,8,0,0,1,0.72,1,Warren
0,45,1,33.3,3,5,0,0,0,0.71,0,Lincoln
0,51,1,36.3,0,0,0,0,0,0.65,1,Wilkes
0,51,1,40.1,6,6,0,0,0,0.65,0,Greene
0,51,1,34.9,0,0,0,0,0,0.6,0,Warren
0,38,2,21.9,0,3,0,0,0,0.61,0,Lincoln
0,45,1,31.7,2,3,0,0,0,0.71,0,Greene
0,51,1,40.1,0,2,0,0,0,0.62,0,Greene
0,52,1,37.5,0,0,0,0,0,0.54,0,Greene
0,42,1,28,2,3,0,0,0,0.61,0,Wilkes
0,45,1,34.6,4,6,0,0,0,0.63,0,Greene
0,40,1,23.8,0,0,0,0,0,0.63,0,Taliaferro
0,47,1,35.3,3,3,0,0,0,0.69,0,Wilkes
0,48,1,34.3,1,4,0,0,0,0.62,0,Jasper
0,47,1,30.9,2,3,0,0,0,0.67,0,Hancock
0,43,1,30.4,0,1,0,0,0,0.5,1,Wilkes
0,46,1,33.9,0,0,0,0,0,0.65,1,Lincoln
0,46,1,33.9,4,6,0,0,1,0.69,0,Wilkes
0,36,2,17.4,4,8,0,0,0,0.51,0,Hancock
0,51,1,39.8,0,0,0,0,0,0.67,1,Lincoln
0,41,1,25.3,3,5,0,0,0,0.62,1,Lincoln
0,42,1,24,2,3,0,0,0,0.61,0,Hancock
0,48,1,39.3,1,0,0,0,0,0.62,1,Lincoln
0,49,1,34.9,4,5,0,0,0,0.53,0,Warren
0,45,1,30.5,2,5,0,0,0,0.55,0,Wilkes
0,45,1,32.1,1,0,0,0,0,0.66,0,Jasper
0,51,1,35.6,0,0,0,0,0,0.66,0,Greene
0,46,2,30.5,0,0,0,0,0,0.64,1,Wilkes
0,44,1,30.4,1,2,0,0,0,0.62,0,Lincoln
0,38,1,28.2,3,4,0,0,0,0.61,1,Jasper
0,40,1,26.3,0,2,0,0,0,0.6,0,Greene
0,45,1,32.3,0,2,0,0,0,0.62,0,Jasper
0,44,1,27.5,2,5,0,0,1,0.68,1,Taliaferro
0,39,1,26.6,0,1,0,0,0,0.61,0,Lincoln
0,47,1,31.5,6,6,0,0,0,0.67,1,Lincoln
0,51,1,34.5,1,3,0,0,0,0.61,0,Warren
0,34,1,14.9,4,6,0,0,1,0.54,0,Warren
0,47,2,33.8,0,0,0,0,1,0.68,0,Taliaferro
0,51,1,40.5,0,3,0,0,1,0.69,1,Greene
0,36,1,18,2,5,0,0,0,0.59,0,Warren
0,37,1,20.7,8,10,0,0,0,0.57,0,Greene
0,43,1,25.1,0,0,0,0,0,0.67,0,Lincoln
0,41,1,29.8,2,6,0,0,0,0.6,0,Warren
0,49,1,40,0,0,0,0,0,0.64,0,Lincoln
0,42,1,23.9,0,0,0,0,0,0.63,1,Hancock
0,45,1,30.8,1,3,0,0,0,0.68,0,Greene
0,45,1,29.5,1,4,0,0,0,0.68,1,Greene
0,39,1,22.4,1,3,0,0,1,0.72,0,Jasper
0,49,2,37.8,0,2,0,0,0,0.56,0,Hancock
0,48,2,34.1,2,2,0,0,1,0.58,0,Lincoln
0,52,2,37.1,4,6,0,0,0,0.58,1,Lincoln
0,49,1,35.6,3,5,0,0,0,0.67,1,Wilkes
0,61,1,49.2,1,0,0,0,0,0.57,0,Wilkes
0,45,1,33,0,0,0,0,0,0.64,1,Warren
0,37,1,18.4,0,0,0,0,0,0.63,0,Greene
0,43,1,29.6,2,4,0,0,1,0.64,0,Warren
0,44,1,31.7,0,1,0,0,0,0.67,1,Jasper
0,43,1,27.9,7,15,0,0,0,0.62,0,Taliaferro
0,41,1,25.8,5,7,0,0,0,0.52,1,Wilkes
0,48,1,32.8,3,9,0,0,0,0.72,0,Hancock
0,37,1,22.6,3,4,0,0,0,0.62,0,Hancock
0,50,1,40.5,3,5,0,0,0,0.56,0,Greene
0,39,2,27.8,6,12,0,0,0,0.64,0,Greene
0,50,2,34.2,0,0,0,0,0,0.67,0,Wilkes
0,48,1,32.9,1,3,0,0,0,0.59,0,Hancock
0,47,1,35,5,10,0,0,0,0.63,1,Hancock
0,47,1,36.6,0,0,0,0,0,0.66,1,Greene
0,41,1,26.3,0,1,0,0,0,0.63,0,Greene
0,44,1,30.5,3,7,0,0,0,0.52,0,Warren
0,36,1,19.2,4,7,0,0,0,0.6,0,Hancock
0,51,1,35.5,3,9,0,0,0,0.7,0,Lincoln
0,45,1,28.7,1,1,0,0,0,0.55,1,Lincoln
0,49,1,33.5,1,0,0,0,0,0.69,0,Hancock
0,31,1,14,4,5,0,0,1,0.7,0,Jasper
0,46,1,30.2,1,3,0,0,0,0.69,1,Jasper
0,46,1,31.5,1,2,0,0,0,0.66,0,Taliaferro
0,32,2,12.6,2,4,0,0,1,0.62,0,Taliaferro
0,43,1,26,0,2,0,0,0,0.59,1,Warren
0,39,2,23,2,3,0,0,1,0.6,0,Jasper
0,49,1,34.6,0,0,0,0,0,0.51,1,Wilkes
0,37,1,18.4,0,0,0,0,1,0.56,0,Wilkes
0,47,1,31.1,0,0,0,0,0,0.6,0,Lincoln
0,35,1,18.3,2,3,0,0,0,0.52,0,Jasper
0,40,1,28,3,4,0,0,0,0.7,0,Taliaferro
0,40,1,25.4,3,7,0,0,0,0.65,0,Hancock
0,37,1,24.4,5,9,0,0,1,0.62,0,Hancock
0,36,1,24.2,0,0,0,0,0,0.6,1,Taliaferro
0,40,1,25.9,0,2,0,0,1,0.64,0,Greene
0,45,2,30.1,4,6,0,0,0,0.58,0,Lincoln
0,45,1,30,5,8,0,0,0,0.66,0,Wilkes
0,49,1,34.7,6,11,0,0,0,0.67,0,Wilkes
0,43,1,25.7,4,5,0,0,0,0.64,1,Taliaferro
0,49,1,34.3,0,0,0,0,0,0.6,0,Lincoln
0,50,2,34.3,5,8,0,0,0,0.7,0,Taliaferro
0,38,2,21,0,0,0,0,0,0.62,0,Hancock
0,43,1,28.4,1,3,0,0,0,0.61,0,Jasper
0,49,1,38,2,5,0,0,0,0.61,0,Jasper
0,46,1,33.4,4,7,0,0,0,0.57,0,Wilkes
0,39,1,23.1,4,7,0,0,0,0.69,0,Jasper
0,48,2,33.7,0,0,0,0,1,0.64,0,Taliaferro
0,51,1,36.1,0,0,0,0,0,0.59,0,Wilkes
0,58,1,42.8,1,2,0,0,0,0.58,0,Taliaferro
0,43,1,28.1,1,1,0,0,0,0.67,0,Warren
0,40,1,21.9,2,7,0,0,0,0.65,0,Wilkes
0,42,2,24,0,0,0,0,0,0.58,0,Lincoln
0,45,1,34.2,1,0,0,0,0,0.57,0,Wilkes
0,50,1,38.5,3,4,0,0,0,0.68,0,Hancock
0,42,1,24.2,1,2,0,0,0,0.54,0,Jasper
0,48,1,34.8,2,1,0,0,0,0.7,0,Taliaferro
0,52,1,37.8,2,3,0,0,0,0.61,1,Hancock
0,47,1,37.1,3,6,0,0,0,0.61,1,Lincoln
0,43,1,30,0,0,0,0,0,0.68,1,Warren
0,37,1,20.6,2,2,0,0,0,0.59,1,Warren
0,44,1,28.1,4,6,0,0,0,0.65,0,Warren
0,49,1,38.4,0,1,0,0,0,0.64,1,Jasper
0,49,1,37.4,0,3,0,0,0,0.66,1,Hancock
0,45,2,29.7,1,2,0,0,0,0.71,0,Warren
0,37,1,19.1,0,0,0,0,0,0.7,0,Greene
0,49,1,35.8,0,1,0,0,0,0.71,0,Warren
0,46,1,33,1,0,0,0,1,0.7,0,Greene
0,46,2,31,3,5,0,0,0,0.56,1,Jasper
0,45,1,27.4,5,10,0,0,0,0.74,1,Taliaferro
0,41,1,25.2,0,1,0,0,0,0.55,0,Jasper
0,48,1,34.2,2,3,0,0,0,0.59,0,Greene
0,42,1,28.4,2,5,0,0,0,0.63,0,Taliaferro
0,38,1,27.4,4,3,0,0,0,0.62,0,Greene
0,33,2,14.6,2,6,0,0,0,0.57,0,Greene
0,42,1,24.5,0,0,38,1,0,0.65,0,Lincoln
0,39,1,24.3,3,2,0,0,1,0.71,0,Hancock
0,37,1,19.3,2,4,0,0,1,0.63,1,Wilkes
0,42,1,24.6,6,9,0,0,0,0.64,0,Hancock
0,44,2,25.9,3,5,0,0,0,0.51,0,Lincoln
0,52,1,38.9,4,5,0,0,0,0.49,0,Hancock
0,45,1,35.1,2,4,0,0,0,0.74,0,Warren
0,39,2,21.3,2,3,0,0,0,0.62,0,Jasper
0,50,1,40.1,0,0,0,0,1,0.66,0,Lincoln
0,36,1,19.2,5,6,0,0,0,0.56,0,Wilkes
0,44,1,27.2,1,3,0,0,0,0.65,1,Jasper
0,48,1,32.3,5,6,0,0,0,0.66,1,Greene
0,47,1,33.3,3,5,0,0,0,0.52,0,Wilkes
0,34,1,18.6,1,3,0,0,1,0.73,0,Wilkes
0,43,1,30.4,2,4,0,0,0,0.58,0,Jasper
0,42,1,26,5,8,0,0,1,0.64,0,Taliaferro
0,43,1,26.7,4,9,0,0,0,0.65,0,Wilkes
0,44,1,29,2,5,0,0,0,0.6,0,Hancock
0,45,1,27.7,0,0,0,0,0,0.51,1,Taliaferro
0,50,1,33.3,3,5,0,0,1,0.66,0,Jasper
0,50,1,37.1,1,5,0,0,0,0.68,0,Hancock
0,41,2,23.4,0,0,0,0,0,0.59,0,Warren
0,43,1,26.2,1,0,0,0,0,0.54,0,Jasper
0,44,1,29,1,5,0,0,0,0.64,0,Greene
0,55,2,46.2,0,0,0,0,0,0.65,0,Warren
0,42,1,28.1,3,5,0,0,0,0.62,1,Taliaferro
0,45,1,27.9,0,1,0,0,0,0.67,1,Lincoln
0,39,1,25,3,2,0,0,0,0.67,0,Taliaferro
0,46,1,30,5,10,0,0,0,0.57,1,Wilkes
0,50,1,33.1,2,4,14,1,0,0.57,0,Greene
0,35,2,19.4,0,0,0,0,0,0.68,0,Wilkes
0,50,2,34.7,1,0,0,0,0,0.61,1,Lincoln
0,41,1,25.8,3,7,0,0,0,0.68,0,Hancock
0,47,1,30.8,1,2,0,0,1,0.6,0,Hancock
0,43,2,25.3,0,0,0,0,0,0.71,0,Hancock
0,41,1,28.5,0,2,0,0,0,0.69,0,Lincoln
0,38,1,20.7,2,6,0,0,0,0.6,1,Wilkes
0,45,2,30.4,3,7,0,0,0,0.66,0,Warren
0,43,1,31.5,0,3,0,0,1,0.69,1,Lincoln
0,43,1,26.2,0,1,0,0,0,0.62,1,Hancock
0,40,1,23.2,2,8,0,0,0,0.69,0,Jasper
0,45,1,30.1,0,0,0,0,0,0.59,1,Jasper
0,37,1,25.1,0,0,0,0,0,0.64,1,Warren
0,46,1,29.7,5,9,0,0,0,0.58,0,Hancock
0,47,2,31.5,2,3,0,0,0,0.63,0,Hancock
0,47,1,31.9,4,7,0,0,0,0.67,0,Warren
0,46,1,34.1,4,7,0,0,0,0.52,0,Hancock
0,49,1,35.7,4,5,0,0,0,0.66,0,Warren
0,42,1,25.8,0,2,0,0,1,0.63,0,Hancock
0,49,1,32.7,3,5,0,0,1,0.62,0,Wilkes
0,49,1,33.6,1,0,0,0,0,0.69,0,Warren
0,45,1,30.7,0,0,0,0,0,0.65,1,Jasper
0,42,1,24,1,1,0,0,0,0.66,1,Wilkes
0,48,1,35.9,3,5,0,0,0,0.59,0,Wilkes
0,42,1,25.2,0,3,0,0,0,0.63,1,Greene
0,47,1,31.7,1,3,0,0,1,0.64,0,Hancock
0,42,1,24.2,2,2,0,0,0,0.62,0,Warren
0,40,1,25.2,0,0,0,0,1,0.63,1,Hancock
0,45,1,33,0,2,0,0,0,0.64,1,Warren
0,48,2,37.9,2,3,0,0,0,0.61,0,Jasper
0,43,1,26.6,0,0,0,0,0,0.62,1,Wilkes
0,37,1,20.8,3,5,0,0,0,0.63,0,Jasper
0,40,1,23.4,1,2,0,0,0,0.61,0,Greene
0,43,1,30.3,0,1,0,0,0,0.62,0,Greene
0,55,2,40.3,2,1,0,0,0,0.67,0,Lincoln
0,58,1,44.8,0,1,0,0,0,0.6,1,Wilkes
0,41,1,27.5,0,0,0,0,0,0.46,0,Wilkes
0,41,1,26.3,5,9,0,0,0,0.64,0,Jasper
0,48,1,34.2,1,2,0,0,0,0.61,0,Greene
0,40,1,25.5,0,1,0,0,0,0.72,0,Hancock
0,48,1,31.9,1,1,0,0,0,0.45,0,Taliaferro
0,42,1,28.9,4,6,0,0,1,0.68,0,Greene
0,37,1,22.2,0,0,0,0,0,0.69,0,Warren
0,44,1,29.7,1,2,0,0,0,0.7,0,Hancock
0,50,2,39.9,0,0,0,0,1,0.58,0,Greene
0,43,1,28.6,0,1,0,0,0,0.57,0,Hancock
0,45,1,32.3,6,11,0,0,0,0.61,0,Jasper
0,45,1,32.7,0,0,0,0,0,0.58,1,Warren
0,40,1,28.1,3,6,0,0,0,0.61,0,Wilkes
0,40,1,21.5,0,0,0,0,0,0.59,0,Hancock
0,37,2,18.5,0,3,0,0,0,0.62,0,Greene
0,50,1,34.3,3,8,0,0,0,0.66,0,Taliaferro
0,36,1,19.6,1,4,0,0,0,0.71,0,Greene
0,45,2,34.3,3,5,0,0,0,0.63,0,Warren
0,37,1,19.6,0,1,0,0,0,0.55,0,Lincoln
0,43,1,26.8,0,3,0,0,0,0.6,0,Greene
0,48,1,31.8,3,8,0,0,0,0.62,1,Taliaferro
0,42,1,26.4,3,4,0,0,0,0.57,0,Warren
0,50,2,34.6,0,1,0,0,0,0.7,0,Lincoln
0,50,2,37,0,0,0,0,0,0.58,0,Lincoln
0,50,1,36,0,0,0,0,0,0.6,1,Warren
0,43,1,28.4,0,0,0,0,0,0.7,1,Taliaferro
0,45,1,29.6,4,8,0,0,0,0.62,0,Warren
0,39,1,24.7,0,0,0,0,0,0.65,1,Warren
0,44,2,29.7,1,0,0,0,0,0.65,0,Taliaferro
0,51,1,37.9,3,5,0,0,0,0.57,0,Greene
0,40,1,22.9,1,0,0,0,0,0.65,0,Jasper
0,42,1,25.5,0,0,0,0,0,0.69,0,Warren
0,40,1,27.2,2,3,0,0,0,0.58,0,Taliaferro
0,57,2,42.5,0,0,0,0,0,0.62,0,Wilkes
0,44,1,27.3,0,0,40,1,1,0.62,0,Taliaferro
0,43,2,28.8,1,3,0,0,0,0.66,0,Wilkes
0,44,1,28.4,4,8,0,0,0,0.77,0,Warren
0,36,1,19.7,0,0,0,0,0,0.6,0,Wilkes
0,49,2,32.9,0,3,0,0,0,0.54,0,Jasper
0,49,1,37.5,1,1,0,0,0,0.68,0,Hancock
0,45,1,28.2,1,0,0,0,0,0.67,0,Lincoln
0,41,1,27.6,6,9,0,0,0,0.68,0,Taliaferro
0,49,1,36.6,0,0,0,0,0,0.61,0,Warren
0,47,2,29.7,0,0,0,0,1,0.64,0,Greene
0,47,1,30,2,5,0,0,0,0.57,0,Jasper
0,48,1,32.3,3,5,0,0,0,0.57,0,Wilkes
0,47,1,31.6,0,0,0,0,0,0.62,0,Greene
0,36,1,21.9,5,6,0,0,0,0.61,0,Greene
0,51,1,38.5,4,5,0,0,0,0.63,0,Greene
0,41,2,32.3,1,3,0,0,1,0.69,0,Taliaferro
0,38,1,19.4,1,3,21,1,0,0.66,0,Warren
0,47,1,37.3,0,2,0,0,0,0.68,0,Wilkes
0,35,1,22.7,0,1,0,0,1,0.52,0,Greene
0,47,1,30.7,2,5,0,0,0,0.62,1,Lincoln
0,45,1,31.9,5,8,0,0,0,0.65,0,Jasper
0,37,1,24.9,4,7,0,0,0,0.74,0,Jasper
0,40,1,26.3,4,10,0,0,0,0.78,0,Wilkes
0,41,1,26.4,1,1,0,0,0,0.63,0,Jasper
0,49,1,40.8,2,1,0,0,0,0.69,0,Jasper
0,38,2,20.9,0,0,0,0,0,0.63,0,Warren
0,49,1,35.1,4,6,0,0,0,0.58,1,Hancock
0,43,1,26.7,0,0,0,0,1,0.63,0,Wilkes
0,47,1,32.5,4,8,0,0,0,0.77,1,Warren
0,38,1,21.9,1,1,0,0,0,0.61,0,Greene
0,50,1,34.1,1,1,0,0,0,0.57,0,Lincoln
0,43,1,27.4,4,6,0,0,0,0.67,0,Greene
0,46,1,28.6,5,9,0,0,0,0.6,1,Warren
0,42,1,28.9,3,6,0,0,0,0.74,1,Taliaferro
0,54,1,39.1,2,5,0,0,0,0.61,0,Taliaferro
0,50,1,35.9,4,10,0,0,0,0.65,0,Greene
0,40,1,24.7,1,1,0,0,0,0.62,0,Lincoln
0,44,1,31.3,1,2,0,0,0,0.57,0,Hancock
0,49,1,37.2,4,6,0,0,0,0.49,1,Hancock
0,39,1,25.1,2,7,0,0,0,0.59,1,Wilkes
0,52,1,36.4,1,3,0,0,0,0.72,0,Lincoln
0,51,1,38,1,1,0,0,0,0.65,0,Hancock
0,50,1,33.8,0,0,0,0,0,0.7,0,Wilkes
0,50,1,37,1,4,0,0,0,0.67,0,Jasper
0,47,1,30.2,0,2,0,0,0,0.64,0,Lincoln
0,49,1,34.1,0,0,0,0,0,0.61,0,Taliaferro
0,45,1,32.8,4,6,0,0,0,0.57,1,Greene
0,44,2,30.6,0,1,0,0,0,0.74,0,Taliaferro
0,46,1,29.1,0,2,0,0,0,0.65,0,Greene
0,44,2,27,0,1,0,0,0,0.66,0,Lincoln
0,39,1,22.8,0,3,0,0,0,0.69,1,Wilkes
0,47,1,34.9,1,0,0,0,0,0.56,0,Lincoln
0,39,1,27,0,1,0,0,0,0.65,0,Greene
0,42,1,25.6,5,6,0,0,0,0.67,0,Lincoln
0,44,1,31.5,3,7,0,0,0,0.59,1,Hancock
0,44,1,29.1,1,4,0,0,0,0.55,0,Greene
0,48,1,31.7,3,7,0,0,0,0.54,0,Jasper
0,45,1,31,2,3,0,0,0,0.61,1,Hancock
0,48,1,32.9,1,1,0,0,0,0.64,0,Taliaferro
0,42,1,24.7,0,4,0,0,0,0.73,0,Wilkes
0,45,1,31.8,2,3,0,0,0,0.58,0,Taliaferro
0,45,1,29,2,5,0,0,0,0.61,0,Greene
0,45,1,30.2,2,4,0,0,0,0.65,0,Lincoln
0,36,1,18.6,0,3,0,0,0,0.73,1,Lincoln
0,42,1,27.9,2,5,0,0,0,0.57,0,Lincoln
0,51,1,38,3,5,0,0,0,0.7,1,Warren
0,42,1,28.1,0,0,0,0,0,0.63,0,Greene
0,50,1,40.7,4,6,0,0,0,0.68,0,Wilkes
0,51,2,37.7,0,0,0,0,0,0.63,0,Greene
0,42,1,25.3,0,0,0,0,0,0.59,0,Jasper
0,49,1,36.5,3,7,0,0,0,0.61,1,Jasper
0,40,1,24.4,5,8,0,0,0,0.62,0,Hancock
0,43,1,25,5,9,0,0,0,0.72,0,Warren
0,42,1,29.6,2,4,0,0,0,0.76,1,Jasper
0,41,1,23.1,0,3,0,0,1,0.7,1,Greene
0,51,2,37.3,3,5,0,0,1,0.66,0,Taliaferro
0,42,2,27.1,1,2,0,0,0,0.65,0,Wilkes
0,47,1,30.7,1,1,0,0,0,0.64,0,Warren
0,46,1,31.3,0,0,0,0,0,0.65,1,Jasper
0,38,1,25.9,0,1,0,0,0,0.74,0,Warren
0,49,1,36,1,3,0,0,0,0.64,0,Greene
0,43,2,25.8,2,4,0,0,0,0.64,1,Taliaferro
0,43,1,28.8,0,0,0,0,0,0.71,0,Greene
0,47,1,32,0,0,0,0,0,0.57,0,Jasper
0,42,2,25.3,4,7,0,0,1,0.65,0,Jasper
0,45,1,30.8,1,4,0,0,0,0.68,1,Warren
0,53,1,40.9,2,4,0,0,0,0.66,0,Hancock
0,46,1,32.3,2,4,0,0,0,0.65,0,Taliaferro
0,40,1,29.7,5,10,0,0,0,0.64,0,Jasper
0,38,1,21.6,1,2,0,0,0,0.75,0,Warren
0,39,2,21,2,4,0,0,0,0.62,0,Jasper
0,39,1,20.8,6,8,0,0,0,0.6,0,Jasper
0,41,1,23.5,4,4,0,0,0,0.59,1,Hancock
0,41,1,28.6,4,7,0,0,0,0.75,0,Warren
0,40,1,26.8,0,2,0,0,1,0.7,0,Wilkes
0,40,1,25.8,2,2,0,0,0,0.62,0,Lincoln
0,41,1,26.1,1,0,0,0,0,0.7,0,Lincoln
0,43,1,35.5,0,0,0,0,0,0.59,0,Hancock
0,47,1,31.7,0,1,0,0,0,0.7,1,Wilkes
0,45,2,29.8,7,14,0,0,0,0.72,0,Taliaferro
0,47,1,32.2,2,3,0,0,0,0.55,0,Greene
0,45,1,30,0,3,0,0,0,0.63,0,Warren
0,46,1,29.6,3,4,0,0,0,0.57,0,Warren
0,49,1,36.1,2,2,0,0,0,0.57,0,Taliaferro
0,37,1,22,3,5,0,0,0,0.58,0,Lincoln
0,48,1,31.6,0,0,0,0,0,0.64,1,Wilkes
0,39,1,22.7,0,0,0,0,0,0.57,0,Wilkes
0,47,1,34.3,0,1,0,0,0,0.62,1,Wilkes
0,41,2,24,3,4,0,0,0,0.53,0,Hancock
0,51,1,35.4,3,6,0,0,0,0.65,0,Lincoln
0,51,2,37.1,3,5,0,0,0,0.61,0,Jasper
0,43,1,29.3,0,0,0,0,0,0.6,1,Jasper
0,43,1,27.7,0,0,0,0,0,0.6,1,Hancock
0,49,1,35.2,1,2,0,0,0,0.64,0,Hancock
0,40,2,28.5,4,6,0,0,0,0.71,0,Jasper
0,43,1,25.7,1,0,0,0,0,0.45,1,Lincoln
0,49,1,37.7,6,9,0,0,0,0.73,0,Taliaferro
0,47,1,35.8,2,2,0,0,0,0.69,1,Wilkes
0,47,1,35.7,4,9,0,0,0,0.43,0,Lincoln
0,46,1,29.4,3,8,0,0,0,0.58,0,Lincoln
0,48,1,32.1,1,3,0,0,0,0.62,0,Hancock
0,48,1,33.2,0,1,0,0,0,0.66,0,Lincoln
0,45,1,30,4,8,0,0,0,0.66,0,Hancock
0,43,1,26.2,1,4,0,0,0,0.58,0,Jasper
0,46,1,30.8,1,1,0,0,0,0.59,0,Warren
0,42,1,29.3,0,1,0,0,0,0.58,0,Greene
0,54,2,42.4,2,3,0,0,0,0.62,0,Taliaferro
0,48,1,35.6,2,3,0,0,0,0.6,0,Warren
0,50,1,38.4,3,4,0,0,0,0.71,1,Warren
0,50,1,42.6,1,0,0,0,0,0.6,1,Taliaferro
0,44,1,28.6,1,4,0,0,0,0.66,1,Jasper
0,39,1,22.4,1,3,0,0,0,0.68,1,Warren
0,39,1,23.8,0,0,0,0,0,0.52,0,Jasper
0,47,1,29.8,1,0,0,0,0,0.62,0,Jasper
0,43,1,26.1,0,1,0,0,0,0.64,0,Lincoln
0,50,1,35.1,0,1,0,0,0,0.65,1,Greene
0,50,1,38.3,1,3,0,0,1,0.64,0,Greene
0,43,1,28.4,3,4,0,0,0,0.59,0,Taliaferro
0,62,1,48.4,0,0,0,0,0,0.71,0,Taliaferro
0,52,1,37.5,2,4,0,0,1,0.8,0,Warren
0,51,1,39,0,0,0,0,0,0.58,0,Jasper
0,45,1,27.7,2,4,0,0,0,0.64,0,Greene
0,48,1,36.6,1,0,0,0,0,0.64,0,Taliaferro
0,52,1,39.3,0,2,0,0,0,0.58,1,Lincoln
0,54,1,44.2,1,3,0,0,0,0.62,0,Taliaferro
0,46,1,29,0,0,0,0,0,0.56,0,Greene
0,48,1,36.4,2,4,0,0,1,0.58,1,Taliaferro
0,42,1,30.2,1,3,0,0,0,0.74,0,Hancock
0,42,1,25.3,1,3,0,0,0,0.64,0,Taliaferro
0,41,1,25.1,4,9,0,0,0,0.62,1,Warren
0,43,1,26.1,3,5,0,0,0,0.72,1,Greene
0,40,1,22.6,0,2,0,0,0,0.64,0,Taliaferro
0,45,1,32.3,6,10,0,0,1,0.67,0,Taliaferro
0,34,1,15.7,1,1,0,0,1,0.64,1,Warren
0,46,2,30.3,4,4,0,0,0,0.58,1,Wilkes
0,44,1,31.6,3,4,0,0,0,0.67,0,Warren
0,48,1,39.5,2,4,0,0,0,0.64,0,Wilkes
0,43,1,25.5,2,4,0,0,0,0.55,0,Greene
0,43,1,25.9,5,7,0,0,0,0.55,0,Taliaferro
0,48,2,36,0,2,0,0,1,0.65,0,Jasper
0,37,2,20.2,0,0,0,0,1,0.63,1,Taliaferro
0,42,1,30.4,1,1,0,0,0,0.69,0,Taliaferro
0,44,1,31.1,6,10,0,0,0,0.57,0,Wilkes
0,44,1,30.5,1,2,0,0,0,0.64,0,Lincoln
0,36,1,19.1,5,5,0,0,1,0.73,0,Wilkes
0,45,1,27.3,1,0,0,0,0,0.58,0,Lincoln
0,43,1,25.7,0,0,0,0,0,0.65,0,Taliaferro
0,40,1,21.6,0,1,0,0,1,0.67,0,Lincoln
0,40,1,27.7,3,4,0,0,0,0.63,0,Taliaferro
0,46,1,32.3,2,1,0,0,0,0.55,0,Warren
0,54,1,43.6,1,0,0,0,1,0.63,1,Hancock
0,44,1,28.7,2,3,0,0,0,0.63,1,Hancock
0,46,1,36.7,6,6,0,0,0,0.61,0,Greene
0,41,2,25.3,6,10,0,0,0,0.55,0,Jasper
0,51,1,42.4,2,4,0,0,0,0.67,1,Greene
0,46,1,31.3,3,5,0,0,0,0.58,0,Wilkes
0,46,1,31.3,1,3,0,0,0,0.56,0,Jasper
0,43,1,25.3,0,0,0,0,0,0.57,0,Hancock
0,55,1,40.3,2,6,0,0,0,0.59,0,Warren
0,49,1,35.1,0,0,0,0,0,0.71,0,Jasper
0,45,1,29.6,2,2,0,0,0,0.67,0,Hancock
0,43,1,26.6,2,3,0,0,1,0.65,0,Taliaferro
0,45,1,34.6,3,1,0,0,0,0.65,0,Wilkes
0,48,1,33.8,0,0,0,0,1,0.67,0,Warren
0,40,1,25.2,5,8,0,0,0,0.64,0,Hancock
0,50,1,36.8,1,2,0,0,0,0.68,0,Wilkes
0,42,1,30.3,0,0,0,0,0,0.62,0,Taliaferro
0,44,1,28.6,0,0,0,0,0,0.64,0,Wilkes
0,47,1,32.1,0,0,0,0,0,0.64,0,Taliaferro
0,48,1,31.7,3,5,0,0,0,0.68,0,Wilkes
0,46,1,30.1,0,0,0,0,0,0.56,0,Taliaferro
0,45,1,35,6,8,0,0,0,0.58,0,Lincoln
0,36,2,18.3,2,4,0,0,0,0.69,1,Warren
0,44,2,27.7,0,1,0,0,1,0.7,0,Wilkes
0,43,1,30.2,2,5,0,0,0,0.69,0,Hancock
0,41,1,30,3,4,0,0,0,0.69,0,Hancock
0,43,2,27.1,2,3,0,0,1,0.67,0,Wilkes
0,33,1,16.3,3,6,0,0,0,0.57,0,Greene
0,47,1,31.3,3,5,0,0,0,0.66,0,Wilkes
0,45,2,30.4,0,0,0,0,1,0.58,0,Lincoln
0,48,2,37.1,4,6,0,0,0,0.69,1,Hancock
